"","DateTime","Air_Temperature_celsius","Surface_Level_Barometric_Pressure_pascal","Relative_Humidity_percent","Ten_Meter_Elevation_Wind_Speed_meterPerSecond","Ten_Meter_Elevation_Wind_Direction_degree","Shortwave_Radiation_Downwelling_wattPerMeterSquared","Cloud_Cover_decimalFraction","Ten_Meter_Uwind_vector_meterPerSecond","Ten_Meter_Vwind_vector_meterPerSecond","Dewpoint_Temperature_celsius","Longwave_Radiation_Downwelling_wattPerMeterSquared","Rainfall_millimeterPerHour","Snowfall_millimeterPerHour","Sea_Level_Barometric_Pressure_pasca","Vapor_Pressure_milliBar"
"118512",2023-07-09 23:00:00,18.7,97451.6666666667,96.3333333333333,1.16666666666667,281.666666666667,0,1,-1.14256405872648,0.235920501054052,17.9666666666667,NA,NA,NA,NA,NA
"118513",2023-07-10,18.6833333333333,97443.3333333333,94.7333333333333,2.31666666666667,281.666666666667,0,1,-2.26880577375686,0.468470709235903,17.63,NA,NA,NA,NA,NA
"118514",2023-07-10 01:00:00,17.8,97450,95.7666666666667,1.46666666666667,271.666666666667,0,0.875,-1.4660461934539,0.0426575874899065,16.9533333333333,NA,NA,NA,NA,NA
"118515",2023-07-10 02:00:00,18.0666666666667,97471.6666666667,97.0833333333333,2.11666666666667,260,0,1,-2.08450974387584,-0.367555309395003,17.4833333333334,NA,NA,NA,NA,NA
"118516",2023-07-10 03:00:00,18.3333333333333,97473.3333333333,96.3333333333333,2.15,265,0,1,-2.14181860089725,-0.187384846907465,17.6,NA,NA,NA,NA,NA
"118517",2023-07-10 04:00:00,18.1666666666667,97481.6666666667,93.1,4.15,280,1.94444444444444,1,-4.08695217500066,0.720639937317759,16.7866666666667,NA,NA,NA,NA,NA
"118518",2023-07-10 05:00:00,17.85,97548.3333333333,93.4833333333333,3.05,273.333333333333,9.44444444444444,1,-3.04483988272737,0.177341728176932,16.5466666666667,NA,NA,NA,NA,NA
"118519",2023-07-10 06:00:00,17.6333333333333,97596.6666666667,94.4,2.98333333333333,278.333333333333,56.1111111111111,0.875,-2.95183422176648,0.432380046933267,16.5133333333333,NA,NA,NA,NA,NA
"118520",2023-07-10 07:00:00,17.0833333333333,97628.3333333333,91.75,2.81666666666667,290,89.1666666666667,0.875,-2.64680088188031,0.963356737033969,15.4333333333333,NA,NA,NA,NA,NA
"118521",2023-07-10 08:00:00,17.2666666666667,97663.3333333333,85.6666666666667,2.3,281.666666666667,250.555555555556,1,-2.25248343006077,0.465100416363702,14.4,NA,NA,NA,NA,NA
"118522",2023-07-10 09:00:00,19.4833333333333,97658.3333333333,76.3166666666667,2.7,280,594.166666666667,0.875,-2.65898093313296,0.468850079700711,14.7466666666666,NA,NA,NA,NA,NA
"118523",2023-07-10 10:00:00,20.7666666666667,97660,69.7833333333333,3.5,268.333333333333,635.555555555556,0.75,-3.4985193252877,-0.101796515600911,14.7233333333334,NA,NA,NA,NA,NA
"118524",2023-07-10 11:00:00,22.1666666666667,97653.3333333333,61.35,3.63333333333333,273.333333333333,719.444444444444,0.5,-3.62718630838561,0.211259545041373,14.4366666666667,NA,NA,NA,NA,NA
"118525",2023-07-10 12:00:00,22.9166666666667,97648.3333333333,52.65,4.6,266.666666666667,867.777777777778,0.625,-4.59221752804783,-0.267466212988162,13.4466666666667,NA,NA,NA,NA,NA
"118526",2023-07-10 13:00:00,23.15,97633.3333333333,48.9,3.76666666666667,283.333333333333,603.333333333333,0.75,-3.66513567918401,0.868653113129835,12.93,NA,NA,NA,NA,NA
"118527",2023-07-10 14:00:00,23.4666666666667,97616.6666666667,46.2666666666667,3.75,278.333333333333,694.722222222222,0.5,-3.71040614467855,0.543494472402152,12.72,NA,NA,NA,NA,NA
"118528",2023-07-10 15:00:00,23.05,97595,46.95,2.36666666666667,293.333333333333,332.5,0.5,-2.17311145294999,0.937388779625991,12.44,NA,NA,NA,NA,NA
"118529",2023-07-10 16:00:00,23.85,97555,44.2833333333333,2.7,270,440,0.75,-2.7,-4.95981953654678e-16,12.7066666666667,NA,NA,NA,NA,NA
"118530",2023-07-10 17:00:00,23.2833333333333,97516.6666666667,44.3333333333333,2.2,281.666666666667,276.388888888889,0,-2.15454936788421,0.444878659130497,12.15,NA,NA,NA,NA,NA
"118531",2023-07-10 18:00:00,22.35,97508.3333333333,47.95,1.73333333333333,293.333333333333,120.555555555556,0.25,-1.59157458525914,0.686538261134527,11.94,NA,NA,NA,NA,NA
"118532",2023-07-10 19:00:00,20.6166666666667,97510,54.25,1.65,320,15.2777777777778,0.5,-1.06059955598279,1.26397333114631,11.4666666666667,NA,NA,NA,NA,NA
"118533",2023-07-10 20:00:00,19.1833333333333,97495,59.4,0.416666666666667,108.333333333333,0,1,0.395517768155432,-0.13106031506317,11.0633333333333,NA,NA,NA,NA,NA
"118534",2023-07-10 21:00:00,18.85,97466.6666666667,61.5166666666667,0.75,88.3333333333333,0,1,0.74968271256165,0.021813539057334,11.1533333333333,NA,NA,NA,NA,NA
"118535",2023-07-10 22:00:00,17.3833333333333,97428.3333333333,67.5666666666667,1.03333333333333,65,0,0.875,0.936518046604535,0.436705537132055,10.8966666666666,NA,NA,NA,NA,NA
"118536",2023-07-10 23:00:00,16.7166666666667,97408.3333333333,69.7833333333333,1.11666666666667,61.6666666666667,0,1,0.982891553484461,0.529970412884866,10.6733333333334,NA,NA,NA,NA,NA
"118537",2023-07-11,15.1,97368.3333333333,78.2833333333333,0.983333333333333,70,0,0.875,0.924031077106143,0.336319807603574,10.7566666666667,NA,NA,NA,NA,NA
"118538",2023-07-11 01:00:00,15.15,97320,78.0166666666667,1.16666666666667,65,0,0.5,1.05735908487609,0.493054638697484,10.7533333333333,NA,NA,NA,NA,NA
"118539",2023-07-11 02:00:00,13.6166666666667,97285,86.1,0.716666666666667,80,0,0,0.705778889658749,0.1244478606613,10.8366666666667,NA,NA,NA,NA,NA
"118540",2023-07-11 03:00:00,13.4,97243.3333333333,87.4,0.616666666666667,61.6666666666667,0.555555555555556,0,0.542790857894402,0.292670228011045,10.88,NA,NA,NA,NA,NA
